date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,month
2004-03-31,singapore,japan,1,2,fifa world cup qualification,singapore,singapore,False,away_team,march
2004-03-31,sri lanka,saudi arabia,0,1,fifa world cup qualification,colombo,sri lanka,False,away_team,march
2004-03-31,saint kitts and nevis,united states virgin islands,7,0,fifa world cup qualification,basseterre,saint kitts and nevis,False,home_team,march
2004-03-31,tajikistan,bahrain,0,0,fifa world cup qualification,dushanbe,tajikistan,False,draw,march
2004-03-31,turkmenistan,indonesia,3,1,fifa world cup qualification,ashgabat,turkmenistan,False,home_team,march
2004-03-31,uruguay,venezuela,0,3,fifa world cup qualification,montevideo,uruguay,False,away_team,march
2004-03-31,vietnam,lebanon,0,2,fifa world cup qualification,nam định,vietnam,False,away_team,march
2004-03-31,yemen,thailand,0,3,fifa world cup qualification,sana'a,yemen,False,away_team,march
2004-03-31,taiwan,uzbekistan,0,1,fifa world cup qualification,taipei,taiwan,False,away_team,march
2004-05-10,papua new guinea,vanuatu,1,1,fifa world cup qualification,apia,samoa,True,draw,may
2004-05-10,samoa,american samoa,4,0,fifa world cup qualification,apia,samoa,False,home_team,may
2004-05-10,solomon islands,tonga,6,0,fifa world cup qualification,honiara,solomon islands,False,home_team,may
2004-05-10,cook islands,tahiti,2,0,fifa world cup qualification,honiara,solomon islands,True,home_team,may
2004-05-12,american samoa,vanuatu,1,9,fifa world cup qualification,apia,samoa,True,away_team,may
2004-05-12,fiji,papua new guinea,4,2,fifa world cup qualification,apia,samoa,True,home_team,may
2004-05-12,solomon islands,cook islands,5,0,fifa world cup qualification,honiara,solomon islands,False,home_team,may
2004-05-12,new caledonia,tahiti,0,0,fifa world cup qualification,honiara,solomon islands,True,draw,may
2004-05-15,american samoa,fiji,11,0,fifa world cup qualification,apia,samoa,True,home_team,may
2004-05-15,samoa,vanuatu,0,3,fifa world cup qualification,apia,samoa,False,away_team,may
2004-05-15,solomon islands,new caledonia,2,0,fifa world cup qualification,honiara,solomon islands,False,home_team,may
2004-05-15,cook islands,tonga,2,1,fifa world cup qualification,honiara,solomon islands,True,home_team,may
2004-05-17,american samoa,papua new guinea,0,10,fifa world cup qualification,apia,samoa,True,away_team,may
2004-05-17,cook islands,new caledonia,8,0,fifa world cup qualification,honiara,solomon islands,True,home_team,may
2004-05-17,samoa,fiji,0,4,fifa world cup qualification,apia,samoa,False,away_team,may
2004-05-17,tahiti,tonga,2,0,fifa world cup qualification,honiara,solomon islands,True,home_team,may
2004-05-19,fiji,vanuatu,0,3,fifa world cup qualification,apia,samoa,True,away_team,may
2004-05-19,new caledonia,tonga,8,0,fifa world cup qualification,honiara,solomon islands,True,home_team,may
2004-05-19,samoa,papua new guinea,1,4,fifa world cup qualification,apia,samoa,False,away_team,may
2004-05-19,solomon islands,tahiti,1,1,fifa world cup qualification,honiara,solomon islands,False,draw,may
2004-06-01,bolivia,paraguay,2,1,fifa world cup qualification,la paz,bolivia,False,home_team,june
2004-06-01,uruguay,peru,1,3,fifa world cup qualification,montevideo,uruguay,False,away_team,june
2004-06-01,venezuela,chile,0,1,fifa world cup qualification,san cristóbal,venezuela,False,away_team,june
2004-06-02,brazil,argentina,3,1,fifa world cup qualification,belo horizonte,brazil,False,home_team,june
2004-06-02,ecuador,colombia,2,1,fifa world cup qualification,quito,ecuador,False,home_team,june
2004-06-05,algeria,angola,0,0,fifa world cup qualification,annaba,algeria,False,draw,june
2004-06-05,burkina faso,ghana,1,0,fifa world cup qualification,ouagadougou,burkina faso,False,home_team,june
2004-06-05,ecuador,bolivia,3,2,fifa world cup qualification,quito,ecuador,False,home_team,june
2004-06-05,gabon,zimbabwe,1,1,fifa world cup qualification,libreville,gabon,False,draw,june
2004-06-05,malawi,morocco,1,1,fifa world cup qualification,blantyre,malawi,False,draw,june
2004-06-05,nigeria,rwanda,2,0,fifa world cup qualification,abuja,nigeria,False,home_team,june
2004-06-05,senegal,congo,2,0,fifa world cup qualification,dakar,senegal,False,home_team,june
2004-06-05,south africa,cape verde,2,1,fifa world cup qualification,bloemfontein,south africa,False,home_team,june
2004-06-05,tunisia,botswana,4,1,fifa world cup qualification,radès,tunisia,False,home_team,june
2004-06-05,zambia,togo,1,0,fifa world cup qualification,lusaka,zambia,False,home_team,june
2004-06-06,argentina,paraguay,0,0,fifa world cup qualification,buenos aires,argentina,False,draw,june
2004-06-06,cameroon,benin,2,1,fifa world cup qualification,yaoundé,cameroon,False,home_team,june
2004-06-06,chile,brazil,1,1,fifa world cup qualification,santiago,chile,False,draw,june
2004-06-06,colombia,uruguay,5,0,fifa world cup qualification,barranquilla,colombia,False,home_team,june
2004-06-06,ivory coast,libya,2,0,fifa world cup qualification,abidjan,ivory coast,False,home_team,june
2004-06-06,liberia,mali,1,0,fifa world cup qualification,paynesville,liberia,False,home_team,june
2004-06-06,peru,venezuela,0,0,fifa world cup qualification,lima,peru,False,draw,june
2004-06-06,sudan,egypt,0,3,fifa world cup qualification,khartoum,sudan,False,away_team,june
2004-06-06,uganda,dr congo,1,0,fifa world cup qualification,kampala,uganda,False,home_team,june
2004-06-09,bahrain,kyrgyzstan,5,0,fifa world cup qualification,muharraq,bahrain,False,home_team,june
2004-06-09,china pr,malaysia,4,0,fifa world cup qualification,tianjin,china pr,False,home_team,june
2004-06-09,indonesia,sri lanka,1,0,fifa world cup qualification,jakarta,indonesia,False,home_team,june
2004-06-09,iran,jordan,0,1,fifa world cup qualification,tehran,iran,False,away_team,june
2004-06-09,iraq,taiwan,6,1,fifa world cup qualification,amman,jordan,True,home_team,june
2004-06-09,japan,india,7,0,fifa world cup qualification,saitama,japan,False,home_team,june
2004-06-09,south korea,vietnam,2,0,fifa world cup qualification,daejeon,south korea,False,home_team,june
2004-06-09,kuwait,hong kong,4,0,fifa world cup qualification,kuwait city,kuwait,False,home_team,june
2004-06-09,lebanon,maldives,3,0,fifa world cup qualification,beirut,lebanon,False,home_team,june
2004-06-09,oman,singapore,7,0,fifa world cup qualification,muscat,oman,False,home_team,june
2004-06-09,qatar,laos,5,0,fifa world cup qualification,doha,qatar,False,home_team,june
2004-06-09,saudi arabia,turkmenistan,3,0,fifa world cup qualification,riyadh,saudi arabia,False,home_team,june
2004-06-09,thailand,north korea,1,4,fifa world cup qualification,bangkok,thailand,False,away_team,june
2004-06-09,united arab emirates,yemen,3,0,fifa world cup qualification,al ain,united arab emirates,False,home_team,june
2004-06-09,uzbekistan,palestine,3,0,fifa world cup qualification,tashkent,uzbekistan,False,home_team,june
2004-06-10,syria,tajikistan,2,1,fifa world cup qualification,homs,syria,False,home_team,june
2004-06-12,cuba,costa rica,2,2,fifa world cup qualification,havana,cuba,False,draw,june
2004-06-12,curaçao,honduras,1,2,fifa world cup qualification,willemstad,curaçao,True,away_team,june
2004-06-12,haiti,jamaica,1,1,fifa world cup qualification,miami,united states,True,draw,june
2004-06-12,suriname,guatemala,1,1,fifa world cup qualification,paramaribo,suriname,False,draw,june
2004-06-13,barbados,saint kitts and nevis,0,2,fifa world cup qualification,bridgetown,barbados,False,away_team,june
2004-06-13,canada,belize,4,0,fifa world cup qualification,kingston,canada,False,home_team,june
2004-06-13,dominican republic,trinidad and tobago,0,2,fifa world cup qualification,santo domingo,dominican republic,False,away_team,june
2004-06-13,el salvador,bermuda,2,1,fifa world cup qualification,san salvador,el salvador,False,home_team,june
2004-06-13,panama,saint lucia,4,0,fifa world cup qualification,panama city,panama,False,home_team,june
2004-06-13,united states,grenada,3,0,fifa world cup qualification,columbus,united states,False,home_team,june
2004-06-13,nicaragua,saint vincent and the grenadines,2,2,fifa world cup qualification,diriamba,nicaragua,False,draw,june
2004-06-16,canada,belize,4,0,fifa world cup qualification,kingston,canada,False,home_team,june
2004-06-18,libya,cameroon,0,0,fifa world cup qualification,misrata,libya,False,draw,june
2004-06-19,botswana,malawi,2,0,fifa world cup qualification,gaborone,botswana,False,home_team,june
2004-06-19,cape verde,uganda,1,0,fifa world cup qualification,praia,cape verde,False,home_team,june
2004-06-19,dominica,mexico,0,10,fifa world cup qualification,san antonio,united states,True,away_team,june
2004-06-19,honduras,curaçao,4,0,fifa world cup qualification,san pedro sula,honduras,False,home_team,june
2004-06-19,mali,zambia,1,1,fifa world cup qualification,bamako,mali,False,draw,june
2004-06-19,rwanda,gabon,3,1,fifa world cup qualification,kigali,rwanda,False,home_team,june
2004-06-19,saint kitts and nevis,barbados,3,2,fifa world cup qualification,basseterre,saint kitts and nevis,False,home_team,june
2004-06-20,angola,nigeria,1,0,fifa world cup qualification,luanda,angola,False,home_team,june
2004-06-20,benin,sudan,1,1,fifa world cup qualification,cotonou,benin,False,draw,june
2004-06-20,bermuda,el salvador,2,2,fifa world cup qualification,hamilton,bermuda,False,draw,june
2004-06-20,congo,liberia,3,0,fifa world cup qualification,brazzaville,congo,False,home_team,june
2004-06-20,dr congo,burkina faso,3,2,fifa world cup qualification,kinshasa,dr congo,False,home_team,june
2004-06-20,costa rica,cuba,1,1,fifa world cup qualification,alajuela,costa rica,False,draw,june
2004-06-20,egypt,ivory coast,1,2,fifa world cup qualification,alexandria,egypt,False,away_team,june
2004-06-20,ghana,south africa,3,0,fifa world cup qualification,kumasi,ghana,False,home_team,june
2004-06-20,grenada,united states,2,3,fifa world cup qualification,st. george's,grenada,False,away_team,june
2004-06-20,guatemala,suriname,3,1,fifa world cup qualification,guatemala city,guatemala,False,home_team,june
2004-06-20,guinea,tunisia,2,1,fifa world cup qualification,conakry,guinea,False,home_team,june
2004-06-20,jamaica,haiti,3,0,fifa world cup qualification,kingston,jamaica,False,home_team,june
2004-06-20,saint lucia,panama,0,3,fifa world cup qualification,vieux fort,saint lucia,False,away_team,june
2004-06-20,togo,senegal,3,1,fifa world cup qualification,lomé,togo,False,home_team,june
2004-06-20,trinidad and tobago,dominican republic,4,0,fifa world cup qualification,san fernando,trinidad and tobago,False,home_team,june
2004-06-20,zimbabwe,algeria,1,1,fifa world cup qualification,harare,zimbabwe,False,draw,june
2004-06-20,saint vincent and the grenadines,nicaragua,4,1,fifa world cup qualification,kingstown,saint vincent and the grenadines,False,home_team,june
2004-06-27,mexico,dominica,8,0,fifa world cup qualification,aguascalientes,mexico,False,home_team,june
2004-07-03,botswana,morocco,0,1,fifa world cup qualification,gaborone,botswana,False,away_team,july
2004-07-03,cape verde,dr congo,1,1,fifa world cup qualification,praia,cape verde,False,draw,july
2004-07-03,gabon,angola,2,2,fifa world cup qualification,libreville,gabon,False,draw,july
2004-07-03,malawi,guinea,1,1,fifa world cup qualification,blantyre,malawi,False,draw,july
2004-07-03,nigeria,algeria,1,0,fifa world cup qualification,abuja,nigeria,False,home_team,july
2004-07-03,rwanda,zimbabwe,0,2,fifa world cup qualification,kigali,rwanda,False,away_team,july
2004-07-03,senegal,zambia,1,0,fifa world cup qualification,dakar,senegal,False,home_team,july
2004-07-03,south africa,burkina faso,2,0,fifa world cup qualification,johannesburg,south africa,False,home_team,july
2004-07-03,sudan,libya,0,1,fifa world cup qualification,khartoum,sudan,False,away_team,july
2004-07-03,uganda,ghana,1,1,fifa world cup qualification,kampala,uganda,False,draw,july
2004-07-04,benin,egypt,3,3,fifa world cup qualification,cotonou,benin,False,draw,july
2004-07-04,cameroon,ivory coast,2,0,fifa world cup qualification,yaoundé,cameroon,False,home_team,july
2004-07-04,liberia,togo,0,0,fifa world cup qualification,paynesville,liberia,False,draw,july
2004-07-04,congo,mali,1,0,fifa world cup qualification,brazzaville,congo,False,home_team,july
2004-08-18,canada,guatemala,0,2,fifa world cup qualification,burnaby,canada,False,away_team,august
2004-08-18,costa rica,honduras,2,5,fifa world cup qualification,alajuela,costa rica,False,away_team,august
2004-08-18,el salvador,panama,2,1,fifa world cup qualification,san salvador,el salvador,False,home_team,august
2004-08-18,jamaica,united states,1,1,fifa world cup qualification,kingston,jamaica,False,draw,august
2004-08-18,liechtenstein,estonia,1,2,fifa world cup qualification,vaduz,liechtenstein,False,away_team,august
2004-08-18,romania,finland,2,1,fifa world cup qualification,bucharest,romania,False,home_team,august
2004-08-18,slovakia,luxembourg,3,1,fifa world cup qualification,bratislava,slovakia,False,home_team,august
2004-08-18,north macedonia,armenia,3,0,fifa world cup qualification,skopje,north macedonia,False,home_team,august
2004-08-18,saint vincent and the grenadines,trinidad and tobago,0,2,fifa world cup qualification,kingstown,saint vincent and the grenadines,False,away_team,august
2004-09-03,libya,benin,4,1,fifa world cup qualification,tripoli,libya,False,home_team,september
2004-09-04,albania,greece,2,1,fifa world cup qualification,tirana,albania,False,home_team,september
2004-09-04,austria,england,2,2,fifa world cup qualification,vienna,austria,False,draw,september
2004-09-04,azerbaijan,wales,1,1,fifa world cup qualification,baku,azerbaijan,False,draw,september
2004-09-04,belgium,lithuania,1,1,fifa world cup qualification,charleroi,belgium,False,draw,september
2004-09-04,burkina faso,uganda,2,0,fifa world cup qualification,ouagadougou,burkina faso,False,home_team,september
2004-09-04,canada,honduras,1,1,fifa world cup qualification,edmonton,canada,False,draw,september
2004-09-04,croatia,hungary,3,0,fifa world cup qualification,zagreb,croatia,False,home_team,september
2004-09-04,denmark,ukraine,1,1,fifa world cup qualification,copenhagen,denmark,False,draw,september
2004-09-04,estonia,luxembourg,4,0,fifa world cup qualification,tallinn,estonia,False,home_team,september
2004-09-04,finland,andorra,3,0,fifa world cup qualification,tampere,finland,False,home_team,september
2004-09-04,france,israel,0,0,fifa world cup qualification,saint-denis,france,False,draw,september
2004-09-04,iceland,bulgaria,1,3,fifa world cup qualification,reykjavík,iceland,False,away_team,september
2004-09-04,republic of ireland,cyprus,3,0,fifa world cup qualification,dublin,republic of ireland,False,home_team,september
2004-09-04,italy,norway,2,1,fifa world cup qualification,palermo,italy,False,home_team,september
2004-09-04,jamaica,panama,1,2,fifa world cup qualification,kingston,jamaica,False,away_team,september
2004-09-04,kenya,malawi,3,2,fifa world cup qualification,nairobi,kenya,False,home_team,september
